id,duration,blue_gold,red_gold,gold_diff,blue_xp,red_xp,xp_diff,blue_ward_placed,red_ward_placed,ward_placed_diff,blue_ward_destroyed,red_ward_destroyed,ward_destroyed_diff,first_blood,blue_kills,red_kills,kill_diff,first_turret,blue_turrets,red_turrets,turret_diff,first_inhibitor,blue_inhibitors,red_inhibitors,inhibitor_diff,first_herald,blue_heralds,red_heralds,herald_diff,first_baron,blue_barons,red_barons,baron_diff,blue_air,red_air,air_diff,blue_hextech,red_hextech,hextech_diff,blue_fire,red_fire,fire_diff,blue_earth,red_earth,earth_diff,blue_water,red_water,water_diff,air,hextech,fire,earth,water,blue_win
5902981628,1954584,51290,57295,-6005,63595,71267,-7672,55,54,1,10,7,3,1,20,33,-13,-1,4,6,-2,-1,0,1,-1,-1,0,1,-1,-1,0,1,-1,0,1,-1,0,1,-1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
5897928961,1901881,58188,50337,7851,67141,59562,7579,46,50,-4,10,8,2,-1,34,20,14,1,9,5,4,1,1,0,1,-1,0,1,-1,0,0,0,0,0,0,0,1,0,1,2,0,2,1,0,1,0,0,0,0,0,1,0,0,1
5897806259,2591822,58861,57197,1664,69329,63846,5483,54,38,16,1,5,-4,1,38,30,8,-1,6,7,-1,-1,0,2,-2,0,0,0,0,1,1,0,1,0,1,-1,0,1,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
5895364323,1972790,59509,49964,9545,70100,56316,13784,61,54,7,11,4,7,1,40,20,20,-1,7,2,5,0,0,0,0,1,1,1,0,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,1
5894429388,1811877,52572,57561,-4989,61556,63748,-2192,37,56,-19,14,4,10,-1,30,37,-7,-1,1,7,-6,-1,0,1,-1,-1,0,1,-1,-1,0,1,-1,0,0,0,2,0,2,0,0,0,0,1,-1,0,1,-1,0,0,0,0,0,0
5899712875,2393738,58902,61650,-2748,63758,68385,-4627,59,64,-5,9,14,-5,-1,33,42,-9,1,6,6,0,-1,0,1,-1,1,2,0,2,1,1,0,1,0,0,0,0,2,-2,0,1,-1,0,1,-1,0,0,0,0,-1,0,0,0,0
5902862482,1876679,56337,58930,-2593,68063,74382,-6319,44,54,-10,8,4,4,1,35,37,-2,1,6,5,1,1,1,0,1,-1,0,1,-1,-1,0,1,-1,0,0,0,0,1,-1,0,1,-1,2,1,1,0,0,0,0,0,0,0,0,0
5897204698,2305950,47917,49615,-1698,57125,58475,-1350,52,34,18,11,13,-2,1,22,23,-1,-1,4,5,-1,-1,0,1,-1,-1,0,2,-2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,-1,1,2,-1,0,0,0,0,0,0
5897161878,2159303,48013,57605,-9592,55886,68736,-12850,37,48,-11,3,4,-1,-1,21,40,-19,1,5,7,-2,-1,0,1,-1,1,2,0,2,0,0,0,0,1,1,0,0,1,-1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5896899426,2366915,54093,50398,3695,59170,56128,3042,41,40,1,4,3,1,-1,31,30,1,-1,7,3,4,1,2,0,2,-1,0,1,-1,0,0,0,0,0,1,-1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1
5896790376,2348497,54366,48473,5893,66983,61416,5567,43,36,7,10,12,-2,1,31,22,9,1,8,2,6,1,2,0,2,1,1,0,1,1,1,0,1,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1
5896699161,2824611,51657,56194,-4537,56756,62143,-5387,51,68,-17,18,25,-7,-1,25,36,-11,-1,2,6,-4,0,0,0,0,-1,0,1,-1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,-1,0,0,0,0,0,0
5896711259,2095042,55386,62960,-7574,67065,71559,-4494,30,36,-6,4,6,-2,1,30,46,-16,-1,4,8,-4,-1,0,2,-2,-1,0,2,-2,-1,0,1,-1,0,2,-2,0,1,-1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5896593669,2076723,56281,55249,1032,68330,68216,114,112,44,68,5,9,-4,1,41,29,12,1,5,5,0,1,1,1,0,1,2,0,2,-1,0,1,-1,0,1,-1,1,0,1,3,0,3,0,0,0,0,0,0,0,0,1,0,0,1
5896515356,2373806,54792,50898,3894,64955,61204,3751,60,42,18,7,7,0,-1,27,23,4,1,4,5,-1,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,-1,0,1,-1,0,0,0,0,0,1
5896472416,1842265,59340,55220,4120,74641,64767,9874,45,54,-9,11,5,6,-1,45,25,20,-1,7,5,2,1,1,0,1,1,1,0,1,0,0,0,0,0,1,-1,0,0,0,2,1,1,0,1,-1,0,0,0,0,0,0,0,0,1
5894533187,2039829,54047,51297,2750,62492,64193,-1701,63,59,4,13,16,-3,1,34,27,7,1,5,2,3,0,0,0,0,-1,0,1,-1,0,0,0,0,0,0,0,1,0,1,0,1,-1,0,0,0,0,1,-1,0,0,0,0,0,1
5894426635,2422670,54255,56727,-2472,58781,67289,-8508,57,54,3,10,14,-4,-1,27,42,-15,1,5,3,2,0,0,0,0,-1,1,1,0,-1,0,1,-1,0,0,0,0,1,-1,0,1,-1,0,0,0,1,1,0,0,0,0,0,0,0
5897326682,2014504,59208,51466,7742,66610,57472,9138,63,37,26,4,7,-3,1,42,26,16,-1,8,4,4,1,1,1,0,1,2,0,2,1,1,0,1,1,0,1,0,1,-1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,1
5893446143,1844339,56674,47363,9311,65449,57515,7934,54,59,-5,16,9,7,1,39,18,21,-1,7,3,4,1,1,0,1,1,1,0,1,0,0,0,0,2,0,2,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1
5902063354,1912404,55727,62374,-6647,66600,73895,-7295,35,41,-6,7,8,-1,-1,30,41,-11,-1,3,8,-5,-1,0,1,-1,-1,0,2,-2,-1,0,1,-1,0,2,-2,0,1,-1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
5902012506,1943886,50697,58332,-7635,59117,65097,-5980,45,53,-8,9,11,-2,1,23,27,-4,-1,3,9,-6,-1,0,2,-2,1,2,0,2,0,0,0,0,1,0,1,0,0,0,0,2,-2,1,0,1,0,0,0,0,0,0,0,0,0
5901594840,2083109,50890,50770,120,57984,62406,-4422,34,41,-7,4,3,1,-1,28,29,-1,1,4,3,1,1,1,0,1,-1,0,1,-1,0,0,0,0,1,0,1,2,0,2,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1
5897883722,2559016,55109,52611,2498,59270,56472,2798,48,56,-8,11,11,0,-1,37,30,7,-1,6,3,3,1,1,0,1,-1,0,1,-1,0,0,0,0,0,1,-1,0,0,0,2,0,2,0,0,0,0,1,-1,0,0,0,0,0,0
5893062452,1841796,44937,54340,-9403,55232,66416,-11184,46,111,-65,21,16,5,1,17,24,-7,-1,2,6,-4,-1,0,1,-1,-1,0,1,-1,-1,0,1,-1,0,1,-1,0,2,-2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5892819608,2003171,54312,52117,2195,64521,61177,3344,54,44,10,2,6,-4,1,24,25,-1,-1,4,5,-1,0,0,0,0,1,1,0,1,1,1,0,1,0,1,-1,1,0,1,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,1
5903261252,1963574,51930,62646,-10716,67181,74100,-6919,49,60,-11,5,9,-4,-1,22,40,-18,-1,2,8,-6,-1,0,2,-2,-1,0,2,-2,-1,0,1,-1,1,0,1,0,0,0,0,0,0,0,2,-2,0,1,-1,0,0,0,0,0,0
5903114389,2080888,59568,52796,6772,70414,63423,6991,56,54,2,14,21,-7,-1,33,22,11,-1,4,5,-1,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,1,-1,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,1
5901935125,1996973,56701,57434,-733,66833,71665,-4832,46,43,3,7,19,-12,1,34,26,8,1,6,4,2,0,0,0,0,1,2,0,2,-1,0,1,-1,0,0,0,0,1,-1,0,1,-1,2,0,2,0,0,0,0,0,0,0,0,1
5899716579,1857620,55203,55663,-460,68596,68226,370,47,42,5,8,5,3,-1,23,28,-5,1,6,6,0,0,0,0,0,1,2,0,2,0,0,0,0,0,1,-1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1
5898455254,2379448,50971,51054,-83,63135,61680,1455,45,55,-10,16,6,10,-1,21,23,-2,-1,2,4,-2,0,0,0,0,1,1,1,0,0,0,0,0,0,1,-1,0,0,0,1,1,0,0,0,0,0,1,-1,0,0,0,0,0,1
5896823878,2486706,53484,55677,-2193,59926,58295,1631,55,53,2,11,8,3,-1,29,36,-7,-1,4,4,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,1,-1,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,1
5893995358,2639518,50609,57541,-6932,61152,70784,-9632,54,42,12,10,19,-9,1,19,36,-17,1,5,7,-2,-1,0,2,-2,1,1,0,1,-1,0,1,-1,1,0,1,0,0,0,2,0,2,0,1,-1,0,0,0,0,0,0,0,0,1
5896034992,3300020,51335,49495,1840,63499,61549,1950,107,71,36,6,10,-4,1,24,23,1,1,5,3,2,1,1,0,1,1,1,0,1,0,0,0,0,1,0,1,2,0,2,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,1
5890775876,1801150,49332,64636,-15304,58285,75256,-16971,55,41,14,3,8,-5,-1,23,42,-19,-1,2,11,-9,-1,0,3,-3,-1,0,1,-1,-1,0,1,-1,0,0,0,0,1,-1,0,2,-2,0,0,0,1,0,1,0,0,0,0,0,0
5890783834,2007657,53882,61406,-7524,63003,69722,-6719,68,55,13,7,14,-7,-1,26,38,-12,-1,2,10,-8,-1,0,2,-2,-1,0,1,-1,-1,0,1,-1,0,0,0,1,1,0,0,1,-1,0,1,-1,0,0,0,0,0,0,0,0,0
5894121512,2337403,48623,54002,-5379,57633,65716,-8083,56,70,-14,16,16,0,1,18,29,-11,1,4,5,-1,0,0,0,0,1,1,0,1,-1,0,1,-1,2,0,2,0,1,-1,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0
5890635326,2270838,58713,52677,6036,68750,65913,2837,39,48,-9,3,6,-3,1,33,34,-1,1,9,2,7,1,2,0,2,1,1,0,1,1,1,0,1,1,0,1,0,1,-1,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,1
5897678800,1922506,56311,52771,3540,66720,64419,2301,58,38,20,6,5,1,1,31,24,7,-1,4,4,0,0,0,0,0,-1,1,1,0,0,0,0,0,0,2,-2,0,0,0,0,1,-1,0,1,-1,0,0,0,-1,0,0,0,0,0
5897140763,1902255,50110,59496,-9386,56097,70988,-14891,55,43,12,9,12,-3,1,19,38,-19,1,5,6,-1,0,0,0,0,1,2,0,2,-1,0,1,-1,0,0,0,0,0,0,1,2,-1,1,0,1,0,1,-1,0,0,0,0,0,0
5896119545,2018466,49698,58023,-8325,61218,67861,-6643,56,53,3,13,8,5,-1,23,35,-12,-1,3,8,-5,-1,0,1,-1,-1,0,1,-1,0,0,0,0,0,1,-1,0,2,-2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5896092770,2286841,53783,55068,-1285,62773,65116,-2343,58,73,-15,4,6,-2,1,23,41,-18,-1,5,5,0,-1,0,2,-2,0,0,0,0,1,1,0,1,0,2,-2,0,0,0,1,0,1,0,0,0,0,1,-1,0,0,0,0,0,1
5895679360,2520267,53663,51328,2335,64128,60530,3598,51,58,-7,7,8,-1,-1,21,24,-3,1,6,4,2,0,0,0,0,1,2,0,2,1,1,0,1,0,0,0,1,0,1,0,1,-1,0,2,-2,0,0,0,0,0,0,0,0,0
5893809044,2605714,47095,45487,1608,59112,61798,-2686,111,48,63,8,11,-3,1,14,16,-2,1,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,2,0,1,-1,0,0,0,0,0,1
5893133289,1988742,64614,64894,-280,71698,70326,1372,51,46,5,8,10,-2,1,49,45,4,1,6,6,0,0,0,0,0,1,1,0,1,-1,0,1,-1,1,1,0,0,0,0,0,1,-1,0,0,0,0,1,-1,0,0,0,0,0,0
5897378146,2364976,56302,57662,-1360,72095,67472,4623,62,63,-1,20,16,4,-1,34,36,-2,1,2,6,-4,0,0,0,0,1,2,0,2,1,1,0,1,0,2,-2,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
5897346382,2531722,59589,56792,2797,69443,64560,4883,52,109,-57,19,11,8,-1,39,37,2,-1,5,4,1,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1,2,-1,0,0,0,0,0,0
5897364765,2010971,52196,62227,-10031,62530,71782,-9252,46,51,-5,14,12,2,-1,24,30,-6,-1,2,9,-7,-1,0,2,-2,1,1,0,1,-1,0,1,-1,1,1,0,0,0,0,0,1,-1,0,0,0,0,1,-1,0,0,0,0,0,0
5902595622,1858821,52843,60479,-7636,66073,70471,-4398,49,47,2,5,9,-4,1,22,39,-17,-1,4,8,-4,-1,0,3,-3,-1,0,2,-2,-1,0,1,-1,0,0,0,0,2,-2,0,1,-1,0,0,0,1,0,1,0,0,0,0,0,0
5894268520,2132067,60122,51739,8383,67548,60261,7287,71,57,14,16,14,2,1,37,28,9,1,6,3,3,0,0,0,0,1,2,0,2,0,0,0,0,2,0,2,0,0,0,0,1,-1,0,0,0,1,0,1,0,0,0,0,0,1
5893212094,2015982,50617,56535,-5918,61509,69277,-7768,64,56,8,13,21,-8,1,26,29,-3,-1,2,6,-4,0,0,0,0,1,2,0,2,-1,0,1,-1,1,0,1,0,0,0,1,2,-1,0,0,0,0,1,-1,0,0,0,0,0,0
5893026961,2279415,51851,55434,-3583,60698,66531,-5833,51,67,-16,13,12,1,-1,28,35,-7,1,3,5,-2,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,-2,0,1,-1,1,0,1,0,0,0,0,0,0
5895351561,1841166,54479,48933,5546,66991,57704,9287,55,51,4,11,16,-5,-1,25,22,3,1,6,2,4,1,1,0,1,1,2,0,2,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,1
5891164363,2506683,55182,50405,4777,63376,62673,703,52,64,-12,10,7,3,1,30,29,1,-1,7,1,6,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,2,1,0,1,0,0,0,1,0,1
5891148496,1811928,47910,51198,-3288,58512,64549,-6037,46,66,-20,9,13,-4,-1,14,22,-8,-1,4,5,-1,-1,0,1,-1,1,2,0,2,-1,0,1,-1,0,1,-1,1,1,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0
5902434038,2738409,55617,57733,-2116,66622,64286,2336,59,65,-6,4,9,-5,-1,24,34,-10,-1,3,8,-5,-1,0,2,-2,-1,0,2,-2,1,1,0,1,0,1,-1,0,0,0,0,0,0,0,1,-1,0,2,-2,0,0,0,0,-1,1
5902348872,2087326,60262,57803,2459,65625,64520,1105,46,64,-18,9,14,-5,1,35,34,1,1,6,4,2,0,0,0,0,1,1,1,0,1,1,0,1,0,1,-1,1,0,1,0,0,0,0,0,0,2,1,1,0,0,0,0,0,1
5901068602,2196360,55939,54046,1893,68161,63225,4936,57,59,-2,18,17,1,1,31,32,-1,-1,4,6,-2,0,0,0,0,-1,0,1,-1,1,1,0,1,0,1,-1,0,0,0,1,0,1,0,2,-2,0,0,0,0,0,0,0,0,1
5899271767,2127197,54337,51432,2905,64349,61406,2943,42,55,-13,18,11,7,1,31,32,-1,-1,2,3,-1,0,0,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,1,0,1,0,1,0,0,0,0,0,1
5899217728,2076182,48222,56687,-8465,59951,68062,-8111,55,41,14,6,18,-12,-1,28,25,3,-1,3,6,-3,-1,0,1,-1,1,2,0,2,-1,0,1,-1,2,0,2,0,0,0,0,1,-1,0,0,0,1,0,1,0,0,0,0,0,0
5897488180,3070727,53331,55161,-1830,63085,65907,-2822,47,41,6,9,5,4,-1,23,25,-2,-1,4,6,-2,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,-1,0,1,-1,0,0,0,2,1,1,0,0,0,0,0,0
5896435882,1946701,59319,65153,-5834,71232,74933,-3701,43,53,-10,9,4,5,-1,32,48,-16,-1,3,8,-5,-1,0,2,-2,-1,0,2,-2,0,0,0,0,0,1,-1,0,1,-1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
5896345715,2374286,58745,56309,2436,70692,69065,1627,49,47,2,17,15,2,1,31,29,2,1,6,5,1,0,0,0,0,-1,0,1,-1,0,0,0,0,0,0,0,0,2,-2,0,0,0,0,1,-1,1,0,1,0,0,0,0,0,0
5896278813,1999066,49976,57552,-7576,63644,68622,-4978,44,54,-10,61,10,51,-1,22,22,0,-1,2,8,-6,-1,0,1,-1,-1,0,2,-2,-1,0,1,-1,1,0,1,0,0,0,0,0,0,1,2,-1,0,1,-1,0,0,0,0,0,0
5892875254,2244606,50703,50533,170,66312,64363,1949,59,56,3,11,51,-40,-1,12,11,1,-1,5,5,0,0,0,0,0,-1,0,2,-2,-1,0,1,-1,0,0,0,0,1,-1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1
5892787867,2216462,59472,51572,7900,70539,59902,10637,55,52,3,10,13,-3,-1,27,23,4,-1,4,5,-1,-1,0,1,-1,-1,1,1,0,1,1,0,1,0,1,-1,0,0,0,0,2,-2,0,0,0,1,0,1,0,0,0,0,0,0
5892271383,2479068,53659,59369,-5710,60959,66949,-5990,54,63,-9,13,16,-3,-1,29,35,-6,-1,3,5,-2,0,0,0,0,-1,0,2,-2,-1,0,1,-1,0,0,0,0,3,-3,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0
5891698345,1908473,50804,53070,-2266,58874,66172,-7298,44,98,-54,17,9,8,1,23,26,-3,1,6,7,-1,1,1,2,-1,1,1,1,0,0,0,0,0,0,2,-2,1,0,1,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0
5891731109,1979821,58052,54329,3723,67686,64264,3422,48,55,-7,11,7,4,-1,38,31,7,1,7,5,2,0,0,0,0,-1,1,1,0,0,0,0,0,0,0,0,0,1,-1,1,0,1,2,1,1,0,0,0,0,0,0,0,0,1
5891081078,2149490,56912,50460,6452,65877,57520,8357,59,64,-5,53,12,41,1,24,18,6,-1,5,4,1,0,0,0,0,-1,0,2,-2,1,1,0,1,0,0,0,2,1,1,0,0,0,1,0,1,0,1,-1,0,0,0,0,0,1
5891054053,2751536,54098,57727,-3629,64533,68800,-4267,69,63,6,21,26,-5,-1,30,25,5,1,3,5,-2,0,0,0,0,1,2,0,2,-1,0,1,-1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0
5900261606,1883535,52903,63322,-10419,67087,72365,-5278,49,47,2,10,9,1,-1,33,45,-12,-1,0,8,-8,-1,0,2,-2,-1,0,1,-1,-1,0,1,-1,0,0,0,0,1,-1,1,0,1,0,1,-1,0,0,0,0,0,0,0,0,0
5899984426,2252547,58912,55905,3007,72029,68016,4013,62,59,3,12,17,-5,1,30,25,5,-1,6,6,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,2,1,1,0,1,-1,0,0,0,0,1,-1,0,0,0,0,0,1
5898438449,2580101,52318,55211,-2893,55155,65156,-10001,46,50,-4,11,9,2,-1,24,31,-7,1,7,2,5,1,1,0,1,1,2,0,2,-1,0,1,-1,1,1,0,0,0,0,0,1,-1,0,0,0,0,1,-1,0,0,0,0,0,0
5895112942,1914480,60496,54856,5640,67974,63692,4282,41,44,-3,10,11,-1,-1,37,34,3,1,7,3,4,1,1,0,1,1,2,0,2,1,1,0,1,0,0,0,0,0,0,2,0,2,1,0,1,0,1,-1,0,0,0,0,0,1
5894207272,1917231,51542,52576,-1034,60733,64234,-3501,58,69,-11,9,18,-9,1,28,26,2,-1,6,4,2,1,1,0,1,-1,0,2,-2,-1,0,1,-1,0,2,-2,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
5894170876,2248883,51796,58606,-6810,62532,73432,-10900,36,51,-15,7,8,-1,1,22,36,-14,-1,5,7,-2,-1,0,2,-2,1,1,0,1,-1,0,1,-1,1,0,1,0,0,0,0,1,-1,0,0,0,1,1,0,0,0,0,0,0,0
5891690506,2578914,54258,55926,-1668,65963,65298,665,44,54,-10,10,8,2,1,36,28,8,-1,5,4,1,1,1,0,1,-1,0,2,-2,-1,0,1,-1,0,0,0,2,0,2,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0
5891632755,2333208,56428,56141,287,66286,64992,1294,55,56,-1,4,10,-6,1,32,30,2,-1,4,6,-2,0,0,0,0,-1,0,1,-1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,1
5891434616,1983245,55712,50999,4713,66035,61408,4627,47,49,-2,6,4,2,1,36,23,13,-1,6,2,4,1,1,0,1,1,1,0,1,-1,0,1,-1,0,0,0,1,0,1,0,1,-1,0,0,0,2,0,2,0,0,0,0,0,1
5891278173,1937467,53640,54039,-399,62086,65078,-2992,56,55,1,5,12,-7,1,24,22,2,-1,5,7,-2,-1,1,1,0,1,1,1,0,-1,0,2,-2,0,0,0,0,1,-1,0,0,0,0,1,-1,1,2,-1,0,0,0,0,-1,0
5891351874,1816113,60254,52129,8125,73891,60131,13760,52,64,-12,9,9,0,1,43,25,18,1,5,3,2,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,-1,0,1,-1,0,0,0,2,0,2,0,0,0,0,0,1
5891185164,2066321,49321,43937,5384,59046,53840,5206,92,68,24,11,12,-1,1,30,18,12,1,5,1,4,0,0,0,0,-1,0,1,-1,0,0,0,0,1,0,1,0,1,-1,0,0,0,0,0,0,2,0,2,0,0,0,0,0,1
5891031230,2341569,53132,52479,653,63564,57655,5909,40,36,4,35,5,30,-1,28,30,-2,-1,4,6,-2,-1,0,1,-1,-1,0,1,-1,0,0,0,0,0,0,0,1,0,1,0,1,-1,0,1,-1,0,0,0,0,0,0,0,0,1
5890847028,2632039,56228,57719,-1491,73192,69504,3688,48,44,4,9,13,-4,1,28,34,-6,-1,3,6,-3,0,0,0,0,-1,0,1,-1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,-1,0,0,0,0,0,0
5899843688,2264303,60157,51005,9152,65749,60079,5670,55,47,8,5,4,1,1,41,30,11,1,8,2,6,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
5899783000,2281990,50088,57897,-7809,61710,68559,-6849,57,64,-7,6,7,-1,-1,19,39,-20,1,3,7,-4,-1,0,1,-1,1,1,0,1,0,0,0,0,1,0,1,0,1,-1,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0
5899489612,2500488,54147,48404,5743,65716,57886,7830,37,85,-48,10,1,9,-1,29,22,7,-1,6,5,1,1,1,0,1,-1,0,2,-2,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,0,1
5899484312,1901251,55367,54630,737,62942,58854,4088,64,110,-46,12,14,-2,-1,37,32,5,-1,3,6,-3,-1,0,1,-1,-1,0,2,-2,0,0,0,0,0,0,0,0,1,-1,0,2,-2,0,0,0,1,0,1,0,0,0,0,0,1
5899389040,2026981,54876,54959,-83,65108,66666,-1558,66,51,15,9,4,5,1,33,30,3,1,9,5,4,1,1,1,0,1,2,0,2,0,0,0,0,2,0,2,1,0,1,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,1
5898727624,2202572,60862,54259,6603,69581,64485,5096,50,47,3,7,6,1,-1,38,32,6,1,9,2,7,1,2,0,2,1,1,0,1,1,1,0,1,0,1,-1,0,0,0,0,0,0,2,0,2,1,0,1,0,0,0,0,0,1
5898417405,2424478,55037,52254,2783,63800,63408,392,96,43,53,4,8,-4,1,28,29,-1,1,8,3,5,1,2,0,2,1,1,0,1,1,1,0,1,0,1,-1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
5898229624,1812596,61352,50753,10599,75223,63739,11484,47,56,-9,14,11,3,1,49,24,25,-1,8,2,6,1,2,0,2,0,0,0,0,1,1,0,1,2,0,2,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1
5896730849,2080822,55559,52955,2604,68347,62172,6175,60,42,18,7,6,1,1,31,24,7,-1,5,7,-2,0,0,0,0,-1,0,2,-2,1,1,0,1,0,0,0,0,1,-1,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0
5896590900,2320065,53599,53828,-229,67510,62592,4918,42,57,-15,15,6,9,-1,27,22,5,-1,4,7,-3,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,1,0,1,0,1,0,0,0,0,0,1
5896098976,2227898,60792,52399,8393,69272,61484,7788,45,42,3,8,8,0,-1,40,28,12,1,7,2,5,1,1,0,1,-1,0,1,-1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,-1,1,1,0,0,0,0,0,0,0
5895141616,1955013,52071,58684,-6613,60977,70404,-9427,49,58,-9,11,10,1,-1,21,44,-23,-1,3,5,-2,0,0,0,0,1,2,0,2,1,1,0,1,0,0,0,0,0,0,0,1,-1,0,2,-2,0,1,-1,0,0,0,-1,0,0
5894114109,2214180,52578,54380,-1802,59268,61533,-2265,62,50,12,10,9,1,1,31,27,4,-1,4,6,-2,-1,0,1,-1,-1,0,1,-1,0,0,0,0,0,1,-1,0,1,-1,0,0,0,0,0,0,1,2,-1,0,0,0,0,-1,0
5900232234,1980153,52649,59138,-6489,62122,67772,-5650,40,41,-1,4,8,-4,-1,23,45,-22,-1,3,6,-3,-1,0,1,-1,-1,0,2,-2,-1,0,1,-1,0,0,0,0,0,0,0,1,-1,0,1,-1,0,1,-1,0,0,0,0,0,0
5900116230,2375794,52164,58553,-6389,58408,67365,-8957,39,32,7,3,4,-1,-1,25,45,-20,-1,5,10,-5,-1,0,1,-1,-1,0,1,-1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,-1,0,1,-1,0,0,0,0,0,1
5899621446,2013398,51011,54689,-3678,62286,65026,-2740,52,42,10,7,9,-2,-1,29,39,-10,-1,2,3,-1,0,0,0,0,1,1,0,1,0,0,0,0,0,2,-2,0,0,0,0,1,-1,1,0,1,0,0,0,0,0,0,0,0,0
5899452633,2015561,55026,51129,3897,63751,58141,5610,56,48,8,8,10,-2,1,34,21,13,-1,5,6,-1,1,1,0,1,-1,0,2,-2,-1,0,1,-1,0,0,0,0,0,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,1
5898468512,1890776,50150,58149,-7999,59977,68749,-8772,39,58,-19,15,10,5,1,22,39,-17,-1,2,5,-3,0,0,0,0,-1,0,2,-2,-1,0,1,-1,0,1,-1,0,0,0,0,1,-1,0,0,0,0,2,-2,0,0,0,0,-1,0
5897847310,1920157,46852,60869,-14017,60035,70591,-10556,58,50,8,8,17,-9,1,17,30,-13,-1,1,8,-7,0,0,0,0,-1,0,1,-1,-1,0,1,-1,0,0,0,0,0,0,1,1,0,0,1,-1,0,1,-1,0,0,0,0,0,0
5897768251,2771286,58140,52413,5727,68504,66574,1930,42,47,-5,12,6,6,-1,35,28,7,-1,7,3,4,1,1,0,1,-1,0,2,-2,0,0,0,0,2,0,2,1,0,1,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,1
5896693865,2650349,53840,54321,-481,67216,62579,4637,63,50,13,14,22,-8,-1,26,31,-5,1,3,5,-2,0,0,0,0,-1,1,1,0,1,1,0,1,1,0,1,1,1,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0
